"Gene ID","Organism","Genomic Location (Gene)","Product Description","Is Pseudo","# Transcripts","Gene Name or Symbol"
"NCU06242","Neurospora crassa OR74A","CM002238:2,022,201..2,024,292(-)","lectin family integral membrane protein","No","1","N/A"
"NCU06243","Neurospora crassa OR74A","CM002238:2,025,162..2,026,772(+)","hypothetical protein","No","1","fem-4"
"NCU06244","Neurospora crassa OR74A","CM002238:2,026,717..2,027,747(-)","mitochondrial import inner membrane translocase subunit tim-13","No","1","tim13"
"NCU06245","Neurospora crassa OR74A","CM002238:2,027,776..2,031,034(-)","phospholipase C","No","1","plc-1"
"NCU06246","Neurospora crassa OR74A","CM002238:2,031,073..2,033,529(-)","ATP-dependent RNA helicase mrh-4","No","1","drh-15"
"NCU06247","Neurospora crassa OR74A","CM002238:2,033,644..2,038,937(-)","kinetochore protein-21","No","1","kpr-21"
"NCU06248","Neurospora crassa OR74A","CM002238:2,040,698..2,043,060(+)","hypothetical protein","No","1","N/A"
"NCU06249","Neurospora crassa OR74A","CM002238:2,043,398..2,048,960(-)","serine/threonine protein kinase","No","1","stk-40"
"NCU06250","Neurospora crassa OR74A","CM002238:2,053,142..2,057,169(+)","F-box/LRR repeat containing protein 2","No","1","N/A"
"NCU06251","Neurospora crassa OR74A","CM002238:2,058,810..2,062,361(+)","KH domain RNA-binding protein, variant 1, KH domain RNA-binding protein, KH domain RNA-binding protein, variant 2","No","3","N/A"
"NCU06252","Neurospora crassa OR74A","CM002238:2,064,632..2,069,002(-)","Dual specificity protein phosphatase 2, putative","No","1","dsp-2"
"NCU06253","Neurospora crassa OR74A","CM002238:2,074,611..2,079,106(+)","Septal pore-associated protein 18","No","1","spa-18"
"NCU06254","Neurospora crassa OR74A","CM002238:2,079,249..2,081,215(+)","tRNA-processing-11","No","2","trn-11"
"NCU06255","Neurospora crassa OR74A","CM002238:2,081,132..2,083,746(-)","hypothetical protein","No","1","N/A"
"NCU06256","Neurospora crassa OR74A","CM002238:2,088,895..2,090,768(-)","Phosphoglycerate mutase","No","1","emp-12"
"NCU06257","Neurospora crassa OR74A","CM002238:2,093,534..2,096,874(+)","hypothetical protein","No","1","N/A"
"NCU06258","Neurospora crassa OR74A","CM002238:2,096,832..2,099,592(-)","hypothetical protein, variant 1, hypothetical protein","No","2","N/A"
"NCU06259","Neurospora crassa OR74A","CM002238:2,099,779..2,102,769(+)","vacuolar sorting protein-7","No","1","vsp-7"
"NCU06260","Neurospora crassa OR74A","CM002238:2,103,616..2,105,650(+)","mRNA-capping enzyme subunit alpha, variant 1, mRNA-capping enzyme subunit alpha","No","2","rnp-2"
"NCU06261","Neurospora crassa OR74A","CM002238:2,105,977..2,107,344(-)","uracil-8","No","1","uc-8"
"NCU06262","Neurospora crassa OR74A","CM002238:2,107,905..2,109,952(+)","nuclear division-50","No","1","div-50"
"NCU06263","Neurospora crassa OR74A","CM002238:2,110,132..2,114,752(-)","hypothetical protein","No","1","N/A"
"NCU06264","Neurospora crassa OR74A","CM002238:2,116,850..2,120,498(-)","DNA repair and recombination protein MUS53","No","1","mus-53"
"NCU06265","Neurospora crassa OR74A","CM002238:2,120,722..2,124,140(-)","Hyphal anastamosis-13 protein","No","1","ham-13"
"NCU06266","Neurospora crassa OR74A","CM002238:2,127,490..2,130,283(+)","histone-lysine N-methyltransferase","No","1","hlm-2"
"NCU06267","Neurospora crassa OR74A","CM002238:2,128,985..2,131,578(-)","autophagy-15","No","2","apg-15"
"NCU06268","Neurospora crassa OR74A","CM002238:2,131,760..2,135,074(+)","vacuolar protein sorting-associated protein","No","1","vps16"
"NCU06269","Neurospora crassa OR74A","CM002238:2,134,997..2,138,862(-)","FHA domain-containing protein","No","1","N/A"
"NCU06270","Neurospora crassa OR74A","CM002238:2,140,016..2,142,383(+)","mitochondrial-processing peptidase subunit alpha","No","1","mpp"
"NCU06271","Neurospora crassa OR74A","CM002238:2,142,399..2,146,052(-)","hypothetical protein","No","1","N/A"
"NCU06272","Neurospora crassa OR74A","CM002238:2,146,807..2,152,833(+)","mitochondrial ribosomal protein-72","No","1","mrp-72"
"NCU06273","Neurospora crassa OR74A","CM002238:2,154,211..2,156,930(-)","hypothetical protein","No","1","N/A"
"NCU06275","Neurospora crassa OR74A","CM002238:2,165,784..2,167,571(-)","hypothetical protein","No","1","N/A"
"NCU06276","Neurospora crassa OR74A","CM002238:2,167,963..2,170,977(-)","Septal pore-associated protein, putative","No","1","irs-4"
"NCU06277","Neurospora crassa OR74A","CM002238:2,171,963..2,175,679(-)","microtubule associated protein","No","1","N/A"
"NCU06278","Neurospora crassa OR74A","CM002238:2,177,702..2,182,182(-)","elongation factor 2, variant 2, elongation factor 2, elongation factor 2, variant 1","No","3","rbg-37"
"NCU06279","Neurospora crassa OR74A","CM002238:2,182,654..2,185,249(+)","eukaryotic translation initiation factor 3","No","1","eif3l"
"NCU06281","Neurospora crassa OR74A","CM002239:3,045,941..3,051,656(+)","calcium P-type ATPase-4","No","1","nca-4"
"NCU06282","Neurospora crassa OR74A","CM002239:3,044,131..3,045,942(+)","hypothetical protein","No","1","N/A"
"NCU06283","Neurospora crassa OR74A","CM002239:3,039,829..3,043,691(+)","hypothetical protein","No","1","N/A"
"NCU06284","Neurospora crassa OR74A","CM002239:3,036,077..3,039,627(-)","vacuolar protein sorting-associated protein 35","No","1","vps35"
"NCU06285","Neurospora crassa OR74A","CM002239:3,032,145..3,036,404(+)","dipeptidase-5","No","1","dpp-5"
"NCU06286","Neurospora crassa OR74A","CM002239:3,028,114..3,030,831(-)","hypothetical protein","No","1","N/A"
"NCU06287","Neurospora crassa OR74A","CM002239:3,025,834..3,026,397(-)","hypothetical protein","No","1","N/A"
"NCU06288","Neurospora crassa OR74A","CM002239:3,023,799..3,024,389(-)","hypothetical protein","No","1","N/A"
"NCU06289","Neurospora crassa OR74A","CM002239:3,022,503..3,023,327(-)","hypothetical protein","No","1","N/A"
"NCU06290","Neurospora crassa OR74A","CM002239:3,020,532..3,023,456(+)","hypothetical protein","No","1","N/A"
"NCU06293","Neurospora crassa OR74A","CM002239:3,017,071..3,018,533(-)","hypothetical protein","No","1","N/A"
"NCU06294","Neurospora crassa OR74A","CM002239:3,004,977..3,015,599(+)","hypothetical protein","No","1","N/A"
"NCU06296","Neurospora crassa OR74A","CM002239:2,999,707..3,003,118(+)","hypothetical protein","No","1","N/A"
"NCU06298","Neurospora crassa OR74A","CM002239:2,996,094..2,996,381(-)","hypothetical protein","No","1","N/A"
"NCU06299","Neurospora crassa OR74A","CM002239:2,991,934..2,993,962(-)","hypothetical protein","No","1","N/A"
"NCU06300","Neurospora crassa OR74A","CM002239:2,989,364..2,991,020(+)","Guanylate kinase","No","1","gua-6"
"NCU06301","Neurospora crassa OR74A","CM002239:2,988,423..2,989,218(+)","hypothetical protein","No","1","N/A"
"NCU06302","Neurospora crassa OR74A","CM002239:2,984,864..2,988,503(-)","early conidial development-1 protein","No","1","ecd-1"
"NCU06303","Neurospora crassa OR74A","CM002239:2,983,195..2,984,690(-)","alcohol dehydrogenase-5","No","1","adh-5"
"NCU06304","Neurospora crassa OR74A","CM002239:2,981,241..2,983,126(+)","HET domain-containing protein","No","1","N/A"
"NCU06305","Neurospora crassa OR74A","CM002239:2,978,909..2,980,969(+)","tartrate transporter","No","1","mfs-30"
"NCU06306","Neurospora crassa OR74A","CM002239:2,971,270..2,974,564(+)","chromatin remodeling factor 5-1","No","1","crf5-1"
"NCU06307","Neurospora crassa OR74A","CM002239:2,968,670..2,970,504(-)","multisynthetase complex auxiliary component p43","No","1","N/A"
"NCU06308","Neurospora crassa OR74A","CM002239:2,963,252..2,968,356(+)","DNA-directed RNA polymerase","No","1","cyt-5"
"NCU06309","Neurospora crassa OR74A","CM002239:2,960,296..2,962,770(-)","hypothetical protein","No","1","N/A"
"NCU06310","Neurospora crassa OR74A","CM002239:2,958,674..2,960,394(+)","exopolyphosphatase","No","1","N/A"
"NCU06311","Neurospora crassa OR74A","CM002239:2,956,746..2,958,175(-)","guanine-4","No","1","gua-4"
"NCU06312","Neurospora crassa OR74A","CM002239:2,953,113..2,956,776(+)","G-protein-coupled receptor 4 protein","No","1","gpr-4"
"NCU06313","Neurospora crassa OR74A","CM002239:2,950,162..2,951,026(-)","hypothetical protein","No","1","N/A"
"NCU06314","Neurospora crassa OR74A","CM002239:2,944,689..2,947,136(+)","hypothetical protein","No","1","paa-7"
"NCU06315","Neurospora crassa OR74A","CM002239:2,942,035..2,944,415(+)","inositol-8","No","2","inl-8"
"NCU06316","Neurospora crassa OR74A","CM002239:2,937,712..2,940,554(-)","Argonaute siRNA chaperone complex subunit Arb1, putative","No","1","N/A"
"NCU06317","Neurospora crassa OR74A","CM002239:2,936,289..2,937,767(+)","stress response RCI peptide","No","1","N/A"
"NCU06318","Neurospora crassa OR74A","CM002239:2,931,894..2,935,916(-)","ATP-dependent RNA helicase DHX8","No","1","msp-32"
"NCU06319","Neurospora crassa OR74A","CM002239:2,928,950..2,930,822(-)","glycosyl hydrolase family 76-4 protein","No","1","gh76-4"
"NCU06320","Neurospora crassa OR74A","CM002239:2,925,492..2,928,220(+)","hypothetical protein, hypothetical protein, variant 2, hypothetical protein, variant 1","No","3","N/A"
"NCU06321","Neurospora crassa OR74A","CM002239:2,920,449..2,923,923(-)","hypothetical protein","No","1","N/A"
"NCU06322","Neurospora crassa OR74A","CM002239:2,918,541..2,922,805(+)","DNA replication complex GINS protein psf-2, DNA replication complex GINS protein psf-2, variant 1","No","2","drc-2"
"NCU06324","Neurospora crassa OR74A","CM002239:2,912,700..2,916,031(+)","hypothetical protein","No","1","N/A"
"NCU06325","Neurospora crassa OR74A","CM002239:2,910,217..2,911,622(+)","hypothetical protein","No","1","N/A"
"NCU06326","Neurospora crassa OR74A","CM002239:2,907,628..2,909,306(+)","pectate lyase 1","No","1","ply-1"
"NCU06327","Neurospora crassa OR74A","CM002239:2,904,592..2,907,521(+)","benzoate 4-monooxygenase cytochrome P450","No","1","cyp450-29"
"NCU06328","Neurospora crassa OR74A","CM002239:2,898,675..2,901,635(-)","hypothetical protein","No","1","N/A"
"NCU06329","Neurospora crassa OR74A","CM002239:2,893,434..2,897,217(+)","Septal pore-associated protein, putative","No","1","N/A"
"NCU06330","Neurospora crassa OR74A","CM002239:2,890,712..2,892,762(+)","hypothetical protein","No","1","dsp-3"
"NCU06331","Neurospora crassa OR74A","CM002239:2,887,684..2,890,493(+)","hypothetical protein","No","1","N/A"
"NCU06332","Neurospora crassa OR74A","CM002239:2,884,455..2,886,876(-)","glycerophospholipid-9","No","1","gpl-9"
"NCU06333","Neurospora crassa OR74A","CM002239:2,882,158..2,884,520(+)","translocation protein Sec62","No","1","sec62-1"
"NCU06334","Neurospora crassa OR74A","CM002239:2,876,800..2,880,300(-)","hypothetical protein, variant 1, hypothetical protein","No","2","N/A"
"NCU06335","Neurospora crassa OR74A","CM002239:2,874,833..2,876,407(+)","hypothetical protein","No","1","N/A"
"NCU06336","Neurospora crassa OR74A","CM002239:2,871,615..2,874,309(-)","N2,N2-dimethylguanosine tRNA methyltransferase","No","1","N/A"
"NCU06337","Neurospora crassa OR74A","CM002239:2,869,151..2,871,575(-)","hypothetical protein","No","1","N/A"
"NCU06338","Neurospora crassa OR74A","CM002239:2,862,291..2,869,082(+)","DNA topoisomerase 2, DNA topoisomerase 2, variant 1","No","2","dnt-2"
"NCU06339","Neurospora crassa OR74A","CM002239:2,854,775..2,857,076(-)","transcription factor-16","No","1","tcf-16"
"NCU06340","Neurospora crassa OR74A","CM002239:2,850,727..2,852,574(+)","TPR repeat protein","No","1","N/A"
"NCU06341","Neurospora crassa OR74A","CM002239:2,843,246..2,845,887(-)","MFS transporter, MFS transporter, variant 1","No","2","N/A"
"NCU06342","Neurospora crassa OR74A","CM002239:2,838,902..2,842,806(+)","phospholipase-5","No","1","pla-5"
"NCU06343","Neurospora crassa OR74A","CM002239:2,835,561..2,837,413(-)","hypothetical protein, hypothetical protein, variant 1","No","2","N/A"
"NCU06344","Neurospora crassa OR74A","CM002239:2,831,511..2,835,170(+)","disulfide isomerase-2","No","1","ssi-2"
"NCU06345","Neurospora crassa OR74A","CM002239:2,828,729..2,831,352(-)","tyrosyl-DNA phosphodiesterase","No","1","dnr-5"
"NCU06346","Neurospora crassa OR74A","CM002239:2,827,380..2,828,781(+)","hypothetical protein","No","1","N/A"
"NCU06347","Neurospora crassa OR74A","CM002239:2,824,764..2,826,765(+)","actin cytoskeleton-regulatory complex protein end-3","No","1","ask-2"
"NCU06348","Neurospora crassa OR74A","CM002239:2,822,611..2,824,213(+)","myo-inositol-1-monophosphatase","No","1","inl-4"
"NCU06349","Neurospora crassa OR74A","CM002239:2,820,466..2,822,566(+)","hypothetical protein","No","1","N/A"
"NCU06350","Neurospora crassa OR74A","CM002239:2,818,203..2,818,946(-)","hypothetical protein","No","1","N/A"
"NCU06351","Neurospora crassa OR74A","CM002239:2,815,146..2,817,977(+)","Phytase","No","1","pht-1"
"NCU06352","Neurospora crassa OR74A","CM002239:2,811,127..2,814,687(+)","oligopeptide transporter-4","No","1","opt-4"
"NCU06353","Neurospora crassa OR74A","CM002239:2,809,271..2,810,360(-)","hypothetical protein","No","1","N/A"
"NCU06354","Neurospora crassa OR74A","CM002239:2,808,450..2,809,527(+)","small nuclear ribonucleoprotein-11","No","1","snr-11"
"NCU06355","Neurospora crassa OR74A","CM002239:2,803,609..2,808,095(-)","Karyopherin","No","1","N/A"
"NCU06358","Neurospora crassa OR74A","CM002239:2,795,914..2,798,939(-)","sugar transporter-8","No","1","sut-8"
"NCU06359","Neurospora crassa OR74A","CM002239:2,794,147..2,795,713(-)","hypothetical protein","No","1","N/A"
"NCU06360","Neurospora crassa OR74A","CM002239:2,792,033..2,793,717(-)","Histidinol-phosphate aminotransferase","No","1","his-5"
"NCU06361","Neurospora crassa OR74A","CM002239:2,789,321..2,791,814(+)","cwl1, variant 1, cwl1, cwl1, variant 2","No","3","cly-1"
"NCU06362","Neurospora crassa OR74A","CM002239:2,781,989..2,787,027(+)","guanine triphosphate binding-22","No","1","gtp-22"
"NCU06363","Neurospora crassa OR74A","CM002239:2,776,144..2,780,197(+)","hypothetical protein, variant 1, hypothetical protein","No","2","N/A"
"NCU06364","Neurospora crassa OR74A","CM002239:2,774,096..2,775,797(+)","lipase-8","No","1","lip-8"
"NCU06365","Neurospora crassa OR74A","CM002239:2,769,230..2,773,212(-)","DEAD/DEAH box helicase","No","1","dbh-3"
"NCU06366","Neurospora crassa OR74A","CM002239:2,765,568..2,768,250(-)","Ca2+/H+ antiporter, variant 1, Ca2+/H+ antiporter","No","2","trm-18"
"NCU06367","Neurospora crassa OR74A","CM002239:2,763,558..2,765,425(-)","Yip1 domain-containing protein","No","1","N/A"
"NCU06368","Neurospora crassa OR74A","CM002239:2,762,484..2,763,655(+)","hypothetical protein","No","1","N/A"
"NCU06369","Neurospora crassa OR74A","CM002239:2,759,529..2,762,232(-)","oxidoreductase","No","1","N/A"
"NCU06370","Neurospora crassa OR74A","CM002239:2,757,666..2,758,899(+)","vesicle-associated membrane protein 712","No","1","ves-3"
"NCU06371","Neurospora crassa OR74A","CM002239:2,754,447..2,757,336(-)","mitochondrial ATP-dependent RNA helicase Suv3","No","1","arh-3"
"NCU06372","Neurospora crassa OR74A","CM002239:2,752,118..2,754,248(-)","ubiquitin-5","No","3","ubi-5"
"NCU06373","Neurospora crassa OR74A","CM002239:2,747,580..2,751,078(-)","hypothetical protein","No","1","N/A"
"NCU06374","Neurospora crassa OR74A","CM002239:2,743,473..2,746,881(-)","multispanning membrane protein","No","1","N/A"
"NCU06375","Neurospora crassa OR74A","CM002239:2,741,158..2,743,124(-)","metallophosphoesterase domain-containing protein 2","No","1","N/A"
"NCU06376","Neurospora crassa OR74A","CM002239:2,738,897..2,741,292(+)","hypothetical protein","No","1","N/A"
"NCU06380","Neurospora crassa OR74A","CM002239:2,714,109..2,716,288(+)","zinc transporter YKE4","No","1","trm-42"
"NCU06381","Neurospora crassa OR74A","CM002239:2,708,224..2,710,199(+)","GPI-anchored cell wall beta-1,3-endoglucanase EglC","No","1","gh17-1"
"NCU06382","Neurospora crassa OR74A","CM002239:2,701,735..2,707,569(-)","ABC transporter-13","No","1","abc-13"
"NCU06383","Neurospora crassa OR74A","CM002239:2,697,191..2,698,947(+)","UPF0075 domain-containing protein","No","1","N/A"
"NCU06384","Neurospora crassa OR74A","CM002239:2,694,657..2,696,462(-)","sugar transporter-11","No","1","sut-11"
"NCU06385","Neurospora crassa OR74A","CM002239:2,692,099..2,694,152(+)","hypothetical protein","No","1","N/A"
"NCU06386","Neurospora crassa OR74A","CM002239:2,689,466..2,691,700(+)","dolichyl-phosphate beta-glucosyltransferase","No","1","alg-5"
"NCU06387","Neurospora crassa OR74A","CM002239:2,684,752..2,687,176(+)","hypothetical protein","No","1","N/A"
"NCU06389","Neurospora crassa OR74A","CM002239:2,674,000..2,678,491(-)","DUF625 domain-containing protein, variant 1, DUF625 domain-containing protein","No","2","N/A"
"NCU06390","Neurospora crassa OR74A","CM002239:2,669,747..2,673,850(+)","hypothetical protein","No","1","N/A"
"NCU06391","Neurospora crassa OR74A","CM002239:2,665,042..2,667,952(+)","hypothetical protein","No","1","N/A"
"NCU06393","Neurospora crassa OR74A","CM002239:2,657,753..2,660,692(-)","hypothetical protein","No","1","N/A"
"NCU06394","Neurospora crassa OR74A","CM002239:2,653,996..2,657,196(+)","chromatin remodeling complex subunit","No","1","arp-5"
"NCU06395","Neurospora crassa OR74A","CM002239:2,651,574..2,652,833(-)","hypothetical protein","No","1","N/A"
"NCU06396","Neurospora crassa OR74A","CM002239:2,649,362..2,651,121(-)","Got1 family protein","No","1","N/A"
"NCU06397","Neurospora crassa OR74A","CM002239:2,647,672..2,649,646(+)","Profilin, profilin, variant 1","No","2","N/A"
"NCU06398","Neurospora crassa OR74A","CM002239:2,641,945..2,645,785(-)","hypothetical protein","No","1","N/A"
"NCU06399","Neurospora crassa OR74A","CM002239:2,637,340..2,641,355(+)","hypothetical protein","No","1","N/A"
"NCU06400","Neurospora crassa OR74A","CM002239:2,635,545..2,636,994(+)","amidohydrolase","No","1","N/A"
"NCU06401","Neurospora crassa OR74A","CM002239:2,633,038..2,634,874(-)","hypothetical protein","No","1","N/A"
"NCU06402","Neurospora crassa OR74A","CM002239:2,631,296..2,633,243(+)","putative methylsterol monooxygenase","No","2","erg-25"
"NCU06403","Neurospora crassa OR74A","CM002239:2,626,800..2,629,423(-)","hypothetical protein","No","1","N/A"
"NCU06404","Neurospora crassa OR74A","CM002239:2,623,215..2,625,708(-)","guanine triphosphate binding-10","No","1","gtp-10"
"NCU06405","Neurospora crassa OR74A","CM002238:1,274,507..1,277,507(+)","DNA polymerase epsilon subunit C","No","1","pole-3"
"NCU06406","Neurospora crassa OR74A","CM002238:1,278,334..1,281,333(+)","hypothetical protein","No","1","N/A"
"NCU06407","Neurospora crassa OR74A","CM002238:1,291,163..1,295,655(-)","zinc finger transcription factor 1","No","1","vad-3"
