protein_id	source_proteome	C286	C287	C288	C289	C294	C298	clade01	clade02	clade03	clade04	clade05	clade06	clade07	clade08
UHM1210.23070_R.bin.101|k141_488529_6	C294	5.22e-152	3.43e-171	3.2400000000000004e-169	4.67e-171		7e-148	1.41e-141	2.61e-148	2.8600000000000005e-144	3.3e-144	3.26e-142	6.31e-113	7.639999999999999e-134	5.35e-146
UHM1210.23070_R.bin.101|k141_102944_3	C294	1.12e-157	1.6199999999999998e-170	2.2899999999999997e-170	2.4000000000000003e-167		1.79e-139	7.01e-104	2.57e-100	3.58e-107	3.89e-105	1.52e-94	1.04e-114	8.74e-106	1.6999999999999998e-105
UHM1210.23070_R.bin.101|k141_102944_4	C294	7.09e-64	2.66e-79	2.5e-77	3.17e-89				1.2199999999999999e-74	5.23e-75	1.26e-74		5.36e-80	6.7e-68	7.48e-75
UHM1210.23070_R.bin.101|k141_102944_6	C294	2.09e-107	3.0400000000000002e-56	1.58e-116	1.14e-113		8.859999999999999e-108	1.4099999999999999e-101					6.220000000000001e-110		
UHM1210.23070_R.bin.101|k141_102944_7	C294	1.97e-195	1.5000000000000002e-201	1.16e-198			3.7099999999999995e-172					9.49e-175	4.08e-182		
UHM1210.23070_R.bin.101|k141_102944_8	C294	0.0	0.0	0.0	0.0		0.0					0.0	2.6099999999999998e-250		
UHM1210.23070_R.bin.101|k141_102944_9	C294	1.6599999999999998e-126	2.0199999999999999e-159	9.980000000000001e-160	2.5799999999999997e-150		1.5399999999999998e-115	2.99e-91	2.62e-109	1.85e-78	7.73e-76	1.01e-91	2.89e-87	1.47e-76	1.69e-76
UHM1210.23070_R.bin.101|k141_102944_10	C294	2.7699999999999998e-89	4.05e-98	1.8300000000000001e-97	5.75e-99		9.08e-103	7.560000000000001e-86	1.47e-96	8.68e-76	8.75e-77		8.85e-90	5.34e-79	5.37e-73
UHM1210.23070_R.bin.101|k141_102944_11	C294	1.16e-45	4.54e-45	5.49e-46	4.3599999999999996e-45		3.25e-38		6.42e-26	8.49e-29	2.04e-30		2.11e-31	2.35e-31	1.62e-31
UHM1210.23070_R.bin.101|k141_102944_13	C294	2.15e-136	2.94e-143	1.3800000000000001e-118	4.0099999999999995e-138		1.0399999999999999e-119	7.96e-127	9.190000000000001e-27		5.34e-35	3.04e-120	3.45e-123		1.4599999999999999e-24
UHM1210.23070_R.bin.101|k141_102944_14	C294	0.0	2.34e-249	0.0	0.0		0.0	0.0				0.0	0.0		1.63e-175
UHM1210.23070_R.bin.101|k141_102944_16	C294	1.6599999999999998e-135	1.1700000000000001e-154	1.34e-153	1.05e-152		8.79e-137	6.66e-41	1.91e-40	2.31e-40	4.94e-34	1.02e-34	2.84e-36	2.3599999999999998e-30	1.01e-34
UHM1210.23070_R.bin.101|k141_400269_2	C294	0.0	0.0	0.0	0.0		7.05e-320		2.8099999999999997e-277	1.3099999999999999e-274	3.6300000000000003e-283	4.64e-289	2.01e-294	6.36e-264	1.13e-278
UHM1210.23070_R.bin.101|k141_400269_3	C294	3.9e-114	3.25e-126	3.19e-122	1.03e-124		1.9900000000000002e-109		2.0499999999999998e-108	6.26e-101	2.13e-96	4.6e-36	6.0300000000000005e-109	2.69e-97	8.290000000000001e-99
UHM1210.23070_R.bin.101|k141_400269_5	C294	0.0	0.0	0.0	0.0		0.0		0.0	3.82e-22	7.69e-25		1.15e-16	6.02e-17	1.37e-13
UHM1210.23070_R.bin.101|k141_400269_6	C294	4.92e-11		5.3200000000000004e-21	2.03e-19		5.260000000000001e-31				1.48e-06				2.51e-06
UHM1210.23070_R.bin.101|k141_400269_14	C294	1.01e-243	4.71e-178	7.09e-268	4.86e-269		2.8600000000000003e-198	5.11e-193	6.49e-198	5.05e-173	4.69e-183	2.83e-155	3.2500000000000002e-192	3.2e-176	2.27e-164
UHM1210.23070_R.bin.101|k141_400269_15	C294	1.34e-18							1.61e-19						
UHM1210.23070_R.bin.101|k141_400269_16	C294	0.0	0.0	0.0	0.0			6.35e-313	2.11e-267	3.78e-217	2.3499999999999997e-214	6.98e-308	3.33e-316	1.7e-170	2.28e-237
UHM1210.23070_R.bin.101|k141_400269_18	C294	3.73e-198	1.2e-206	1.38e-205	3.6e-203		1.73e-187		7.170000000000001e-160			3.9900000000000003e-156	7.66e-131		
UHM1210.23070_R.bin.101|k141_400269_19	C294	4.12e-146	2.15e-87	1.26e-150	1.93e-154		2.33e-139	2.97e-126	9.55e-131	1.15e-109	3.18e-114	3.15e-147		1.39e-99	1.48e-110
UHM1210.23070_R.bin.101|k141_359210_4	C294	1.46e-77	0.0	5.33e-87	0.0		1.81e-86	4.3900000000000005e-86	1.16e-86	6.92e-90	3.4e-95		5.76e-88	2.02e-85	1.05e-87
UHM1210.23070_R.bin.101|k141_319668_6	C294	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	9.119999999999999e-244		0.0	0.0	0.0
UHM1210.23070_R.bin.101|k141_319668_7	C294	0.0	0.0	0.0	0.0		0.0	6.31e-319	0.0	1.39e-291	4.66e-275	0.0	0.0	3.36e-306	3.43e-301
UHM1210.23070_R.bin.101|k141_319668_9	C294	4.91e-255	6.84e-267	1.37e-266	5.36e-266		1.33e-223	2.12e-199		7.39e-160		2.5599999999999998e-191	5.080000000000001e-208	1.99e-166	3.02e-165
UHM1210.23070_R.bin.101|k141_319668_10	C294	0.0	0.0	0.0	0.0		0.0	0.0	0.0	1.18e-316	1.13e-318	0.0	0.0	4.86e-310	2.59e-320
UHM1210.23070_R.bin.101|k141_319668_11	C294	0.0	1.18e-217	0.0	2.63e-245		0.0	4.03e-221	1.28e-215						
UHM1210.23070_R.bin.101|k141_319668_12	C294	1.82e-50	6.3600000000000004e-65	1.3400000000000002e-66	2.61e-66		1.39e-44			1.37e-10	1.84e-12	1.15e-20	3.74e-24	3.1e-12	
UHM1210.23070_R.bin.101|k141_319668_13	C294	1.05e-234	8.390000000000001e-248	2.5800000000000002e-276	4.77e-281		2.8200000000000003e-252		6.5800000000000005e-251	1.3899999999999998e-240	7.52e-243	1.3199999999999998e-243	5.49e-245	4.8e-240	2.05e-229
UHM1210.23070_R.bin.101|k141_319668_14	C294	3.74e-200	6.759999999999999e-225	2.1199999999999997e-228	5.5900000000000005e-192		7.15e-204		3.83e-202	1.5599999999999999e-176	1.85e-192	1.72e-194	2.79e-211	2.32e-164	1.42e-163
UHM1210.23070_R.bin.101|k141_319668_16	C294	5.380000000000001e-156	4.75e-158	8.2e-159	7.82e-157		7.32e-145	4.85e-100	2.5e-85	4.5500000000000006e-79	7.21e-79	1.8799999999999998e-111	3.1e-114	2.66e-84	
UHM1210.23070_R.bin.101|k141_319668_17	C294	3.45e-320	0.0	0.0	9.04e-321		9.98e-313	2.4500000000000003e-291	1.54e-295	1.2099999999999999e-284	3.9e-203	1.72e-301	6.84e-294	1.1399999999999999e-270	4.71e-282
UHM1210.23070_R.bin.101|k141_319668_18	C294	1.5e-289	4.75e-286	2.01e-287	5.56e-287		1.1900000000000001e-272	1.13e-256	7.43e-261	4.26e-231	3.04e-127	1.2499999999999999e-254	5.960000000000001e-257	1.58e-236	3.71e-232
UHM1210.23070_R.bin.101|k141_829398_1	C294	4.75e-07	4.47e-15	4.25e-12	1.31e-13		2.77e-11								
UHM1210.23070_R.bin.101|k141_829398_4	C294	8.26e-304	1.7599999999999998e-277	3.5200000000000003e-307	2.79e-306		5.32e-293	9.31e-293	2.7300000000000003e-293	1.6500000000000002e-273		7.34e-151	6.01e-214	3.49e-269	1.9e-276
UHM1210.23070_R.bin.101|k141_829398_5	C294	1.4399999999999997e-188	8.69e-232	4.75e-229	2.28e-229		4.6299999999999995e-214	7.629999999999999e-199	1.42e-192	7.940000000000001e-185	5.87e-188	1.24e-203	7.640000000000001e-200	1.3899999999999999e-182	1.3900000000000001e-185
UHM1210.23070_R.bin.101|k141_829398_6	C294	1.48e-154	1.01e-164	2.3500000000000003e-163	2.35e-158		8.14e-138		1.8e-122			3.8500000000000005e-123	7.13e-127		
UHM1210.23070_R.bin.101|k141_829398_7	C294	1.2e-85	1.7599999999999998e-82	6.11e-83	1.69e-82		7.2e-77		9.3e-49	9.65e-40	2.9500000000000002e-37			1.27e-17	1.4e-42
UHM1210.23070_R.bin.101|k141_829398_9	C294	1.9e-60	2.36e-60	7.09e-62	1.93e-60		1.69e-62	1.98e-46	5.82e-49	5.98e-37	2.53e-34	2.67e-50	1.03e-42	1.1599999999999999e-30	6.500000000000001e-33
UHM1210.23070_R.bin.101|k141_829398_14	C294	6.21e-174	1.64e-194	4.0200000000000005e-195	2.59e-193		1.1800000000000001e-161	1.59e-117	5.3700000000000005e-133	3.0800000000000002e-117	2.15e-114	1.1699999999999998e-128	1.84e-140	3.86e-112	6.32e-108
UHM1210.23070_R.bin.101|k141_829398_15	C294	7.88e-121		3.0500000000000003e-194	4.17e-186			3.7999999999999997e-208	6.539999999999999e-189			3.3e-207	4.6299999999999995e-214		
UHM1210.23070_R.bin.101|k141_829398_17	C294	2.3800000000000003e-124	9.64e-264	1.74e-259	7.17e-261		3.96e-121	1.07e-127	3.45e-41	2.59e-13	6.49e-22	3.74e-89	1.59e-73	8.01e-20	1.26e-80
UHM1210.23070_R.bin.101|k141_829398_18	C294	4.57e-137	5.9999999999999994e-149	4.8e-151	1.23e-150		4.94e-150	9.29e-101	1.66e-122	3.2399999999999996e-95	1.74e-92	1.54e-120		6.49e-81	
UHM1210.23070_R.bin.101|k141_829398_19	C294	1.6400000000000001e-208	1.1799999999999999e-228	5.82e-229	8.19e-229		3.78e-204	1.84e-174	3.1e-176	1.7599999999999998e-159	1.11e-165	1.26e-177	5.29e-176	1.17e-158	1.09e-166
UHM1210.23070_R.bin.101|k141_829398_20	C294	7.36e-109	3.6600000000000002e-124	4.49e-125	4.33e-125		8.29e-108	1.49e-79	6.940000000000001e-88	1.1899999999999999e-82	3.7599999999999997e-82	1.1e-80	6.18e-87	4.84e-68	9.81e-80
UHM1210.23070_R.bin.101|k141_829398_21	C294	7.67e-87	6.830000000000001e-56	4.35e-55	9.51e-58		1.5e-74					3.06e-59	3.95e-64		
UHM1210.23070_R.bin.101|k141_829398_22	C294	6.21e-129	1.92e-139	2.7e-139	3.9e-141		4.73e-107	1.37e-99	1.46e-112	4.58e-101	4.52e-107	3.2399999999999994e-104	8.14e-112	5.05e-99	1.57e-101
UHM1210.23070_R.bin.101|k141_829398_23	C294	3.37e-117	6.2e-122	6.160000000000001e-122	9.840000000000001e-121		6.09e-110	1.24e-18	7.61e-101	1.4199999999999998e-104	2.71e-106	5.38e-112	1.05e-111	2.75e-102	4.59e-103
UHM1210.23070_R.bin.101|k141_829398_24	C294	1.5e-69										6.600000000000001e-184			
UHM1210.23070_R.bin.101|k141_829398_26	C294	2.65e-147	2.74e-149	2.69e-146	5.91e-151		9.27e-136	5.46e-92	5.56e-95			2.61e-88			
UHM1210.23070_R.bin.101|k141_829398_27	C294	0.0	9.26e-321	0.0	0.0		0.0	4.17e-297	2.55e-311	2.61e-279	1.34e-277	1.9800000000000002e-160	9.75e-311	7.52e-276	7.58e-286
UHM1210.23070_R.bin.101|k141_829398_28	C294	1.1299999999999999e-90	8.079999999999999e-113	8.03e-113	1.91e-113		4.5999999999999996e-92	5.56e-59	1.5e-46	5.19e-55	9.03e-63	1.3499999999999999e-95	2.23e-97	2.8299999999999997e-60	1.02e-57
UHM1210.23070_R.bin.101|k141_829398_30	C294	1.62e-99	1.6599999999999999e-112	3.95e-118	3.01e-108		9.72e-82	1.3e-68	7.53e-86	8.28e-61	1.08e-55	1.01e-87	8.84e-86	3.84e-47	8.899999999999999e-55
UHM1210.23070_R.bin.101|k141_829398_31	C294	3.84e-78	2.91e-92	3.93e-92	3.08e-78		7.650000000000001e-85					9.4e-51	6.21e-75		
UHM1210.23070_R.bin.101|k141_829398_32	C294	1.76e-64	8.39e-65	4.82e-64	3.82e-63		2.24e-65	4.1499999999999996e-45	8.09e-44	1.7299999999999999e-40	2.2e-42			2.23e-26	8.69e-41
UHM1210.23070_R.bin.101|k141_829398_33	C294	3.07e-16					1.43e-20	1.29e-15	4.88e-15						
UHM1210.23070_R.bin.101|k141_830199_2	C294	3.96e-93	2.13e-102	1.79e-101	1.1699999999999999e-101		1.55e-92	9.65e-59	1.88e-69		5.2e-53	2.2600000000000003e-73		2.49e-65	2.1e-62
UHM1210.23070_R.bin.101|k141_830199_3	C294	3.63e-76	1.4799999999999999e-74	1.79e-70	2.14e-71		1.29e-67								
UHM1210.23070_R.bin.101|k141_830199_8	C294	5.0400000000000005e-27	1.56e-120	1.93e-119	2.18e-121		1.57e-92	1.43e-104	1.34e-101	4.69e-68	1.8499999999999998e-68	3.56e-100	7.66e-98	8.679999999999999e-67	9.360000000000001e-79
UHM1210.23070_R.bin.101|k141_830199_9	C294	1.6599999999999999e-84	4.72e-221	3.7e-221	4.2999999999999994e-217		2.51e-266	6.05e-226	2.5899999999999996e-23		1.3e-70	2.1e-89	4.85e-63	3.1999999999999998e-24	2.21e-53
UHM1210.23070_R.bin.101|k141_830199_10	C294	6.21e-109	6.620000000000001e-226	1.76e-223	1.83e-220		1.2299999999999999e-172				3.16e-56		3.31e-33		1.35e-57
UHM1210.23070_R.bin.101|k141_830199_11	C294	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	8.95e-305			0.0	0.0
UHM1210.23070_R.bin.101|k141_830199_12	C294	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0	0.0
UHM1210.23070_R.bin.101|k141_830199_13	C294	7.2899999999999994e-62	3.7600000000000004e-59	3.9800000000000004e-59	4.36e-59		1.1499999999999999e-60	3.35e-52	6.88e-53	3.32e-52				3.76e-51	5.81e-53
UHM1210.23070_R.bin.101|k141_830199_14	C294	1.5799999999999998e-82	1.8299999999999998e-90	7.72e-92	2.49e-90		4.29e-85	2.3e-64	1.6899999999999997e-67	1.6e-69				2.5900000000000004e-66	6.66e-65
UHM1210.23070_R.bin.101|k141_830199_15	C294	1.97e-138	6.27e-146	4.39e-146	2.4500000000000002e-145		6.91e-143	1.7699999999999998e-128	3.17e-132	3.4e-119				1.04e-117	1.88e-116
UHM1210.23070_R.bin.101|k141_830199_16	C294	1.11e-86	3.18e-88	3.16e-88	3.05e-88		9.010000000000001e-88	1.5e-78	3.78e-82	1.01e-78				3.86e-80	1.9000000000000002e-81
UHM1210.23070_R.bin.101|k141_830199_18	C294	2.8199999999999997e-42	9.099999999999999e-41	9.039999999999999e-41	6.14e-41		1.01e-37	1.64e-35	3.0100000000000004e-32	2.6000000000000003e-32			6.760000000000001e-29	3.9400000000000004e-31	2.29e-25
UHM1210.23070_R.bin.101|k141_830199_19	C294	2.81e-262	1.63e-263	9.810000000000001e-265	4.4899999999999996e-263		2.29e-263	1.25e-252	5.33e-248	2.2e-239			4.27e-247	1.12e-238	2.15e-232
UHM1210.23070_R.bin.101|k141_830199_20	C294	3.7399999999999996e-128	5.339999999999999e-131	1.52e-130	7.27e-131		1.6300000000000002e-129	3.11e-131	1.71e-127	1.4999999999999999e-92	2.96e-101	2.77e-109	7.72e-114	8.62e-83	3.13e-90
UHM1210.23070_R.bin.101|k141_830199_21	C294	3.14e-53	2.84e-53	6.3899999999999995e-53	5.49e-53		1.52e-50								
UHM1210.23070_R.bin.101|k141_830199_22	C294	1.6200000000000002e-167	1.46e-176	8.359999999999999e-176	2.69e-174		1.02e-170	1.59e-164	1.79e-166	1.97e-156	2.73e-151	1.35e-163	3.27e-166	9.92e-153	2.58e-154
UHM1210.23070_R.bin.101|k141_830199_23	C294	1.1799999999999998e-250	2.25e-260	5.49e-261	1.02e-258		1.4100000000000001e-247	5.590000000000001e-223	2.68e-224	4.63e-205	3.93e-224	2.4299999999999998e-111	3.23e-220		
UHM1210.23070_R.bin.101|k141_830199_24	C294	1.64e-72	3.8399999999999997e-81	1.03e-78	7.01e-79		3.54e-76	2.84e-62	2.33e-66	8.53e-46	4.07e-45	2.34e-61	4.9e-63		5.65e-41
UHM1210.23070_R.bin.101|k141_790691_2	C294	1.77e-135	2.89e-295	5.34e-297	2.77e-294		2.95e-270	5.2e-188	3.01e-142	1.47e-172	1.82e-167	4.3e-113	1.64e-185	9.9e-162	3.0199999999999998e-170
UHM1210.23070_R.bin.101|k141_790691_3	C294	1.6e-78	6.43e-133	1.47e-131	5.26e-129		2.94e-80		6.94e-63	5.36e-44	2.0600000000000002e-47	7.029999999999999e-68	7.88e-67	7.19e-41	9.09e-57
UHM1210.23070_R.bin.101|k141_790691_4	C294	5.4599999999999995e-300	2.73e-301	1.64e-302	5.54e-303		2.52e-292		1.91e-292	1.19e-268	5.799999999999999e-268	1.0999999999999999e-288	4.949999999999999e-292	7.419999999999999e-256	2.19e-271
UHM1210.23070_R.bin.101|k141_790691_5	C294	2.69e-147	2.05e-149	5.82e-149	5.62e-149		1.53e-146		1.34e-136	1.92e-125	9.16e-130	1.9099999999999997e-55	4.5100000000000006e-132	2.58e-118	5.17e-125
UHM1210.23070_R.bin.101|k141_790691_6	C294	2.07e-65	9.39e-72	9.53e-68	9.21e-68		1.32e-63		8.22e-59				6.25e-60		
UHM1210.23070_R.bin.101|k141_790691_7	C294	9.86e-156	7.47e-153	5.45e-155	6.23e-150		4.92e-144	4.0799999999999996e-142	1.67e-151	1.35e-140	4.5e-25		1.66e-159	5.03e-140	1.5699999999999998e-137
UHM1210.23070_R.bin.101|k141_790691_8	C294	1.71e-214	1.52e-212	2.6100000000000004e-213	3.7100000000000006e-213		3.16e-214	9.390000000000001e-208	1.02e-215	9.23e-206			4.06e-214	2.1400000000000002e-123	2.97e-202
UHM1210.23070_R.bin.101|k141_790691_10	C294	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	7.5e-64	1.3999999999999998e-250	0.0	0.0
UHM1210.23070_R.bin.101|k141_790691_11	C294	2.03e-109	1.66e-94	1.54e-94	1.7099999999999998e-94		1.2399999999999999e-89		2.0899999999999997e-89	1.25e-81	7.12e-81	5.9e-89	1.0800000000000001e-86	7.57e-80	3.41e-85
UHM1210.23070_R.bin.101|k141_790691_12	C294	8.53e-138	3.8499999999999997e-243	7.679999999999999e-246	1.68e-239		3.75e-137	5.5200000000000006e-58						1.16e-16	
UHM1210.23070_R.bin.101|k141_790691_13	C294	1.91e-304	0.0	0.0	0.0		1.3700000000000003e-308	1.62e-289	8.38e-277	2.49e-260	5.87e-158	1.6400000000000002e-125	2.77e-280	1.9099999999999998e-232	7.78e-264
UHM1210.23070_R.bin.101|k141_790691_14	C294	3.31e-100	1.01e-117	2.8700000000000002e-117	1.95e-117		2.94e-105	6.63e-98	7.88e-98	3.71e-100	2.79e-101		4.41e-97	2e-94	4.85e-102
UHM1210.23070_R.bin.101|k141_790691_15	C294	6.230000000000001e-184	5.3799999999999995e-186	6.44e-187	3.64e-186		3.32e-180	2.1e-163	1.86e-153				3.2e-156		
UHM1210.23070_R.bin.101|k141_790691_16	C294	2.55e-71	5.93e-57	1.2400000000000001e-56	3.4200000000000003e-59		1.1500000000000001e-59	1.6e-19					1.51e-13		
UHM1210.23070_R.bin.101|k141_790691_17	C294	9.879999999999999e-146	3.75e-167	3.7300000000000006e-167	7.260000000000001e-167		4.96e-151	1.45e-110	1.13e-134	1.5000000000000001e-123	3.13e-119	1.2e-127	1.29e-43	5.2e-125	6.140000000000001e-125
UHM1210.23070_R.bin.101|k141_790691_18	C294	1.23e-73	2.6400000000000003e-79	8.56e-78	2.91e-78		1.12e-78					1.59e-07			
UHM1210.23070_R.bin.101|k141_790691_19	C294	3.06e-139	2.03e-86	2.7400000000000002e-157	4.1299999999999996e-159		6.36e-111	4.4000000000000005e-164	6.92e-94	1.98e-88	8.849999999999999e-95		1.51e-157	2.28e-84	7.05e-87
UHM1210.23070_R.bin.101|k141_790691_21	C294	8.85e-220	2.71e-216	1.8899999999999998e-216	1.8299999999999998e-216		4.86e-219	2.24e-213	1.46e-204	7.96e-215	4.720000000000001e-215	2.9e-215		2.6999999999999998e-198	3.1900000000000005e-213
UHM1210.23070_R.bin.101|k141_790691_22	C294	1.77e-138	2.17e-147	6.19e-147	9.78e-134		1.94e-141	1.2499999999999999e-126	2.8200000000000005e-132	1.38e-140	1.55e-135	2.6699999999999997e-131	8.069999999999999e-126	3.89e-136	9.219999999999999e-136
UHM1210.23070_R.bin.101|k141_790691_23	C294	4.95e-90	6.8e-97	8.25e-98	1.87e-96		5.1500000000000004e-99	4.8299999999999995e-68	6.68e-93	1.47e-60	2.43e-64	3.55e-94	1.76e-97	1.21e-53	7.220000000000001e-56
UHM1210.23070_R.bin.101|k141_790691_24	C294	9.21e-15	8.41e-62	5.8999999999999995e-62	4.5699999999999995e-61										
UHM1210.23070_R.bin.101|k141_790691_25	C294	1.3000000000000001e-185	3.5299999999999997e-199	6.08e-200	1.38e-198		2.87e-182	1.4e-176	1.7000000000000002e-186	2.88e-171	3.63e-170	3.61e-181	1.07e-183	6.99e-174	4.31e-170
UHM1210.23070_R.bin.101|k141_790691_26	C294	0.0	0.0	0.0	0.0		0.0	6.01e-308	0.0	3.65e-303	7.62e-304	3.96e-178	4.91e-290	2.2099999999999999e-277	3.21e-315
UHM1210.23070_R.bin.101|k141_790691_27	C294	6.98e-67	1.5e-84	4.88e-83	1.02e-84		7.41e-82	1.92e-66	2.18e-59	4.54e-61	4.2399999999999996e-54	2e-62		6.19e-62	9.01e-55
UHM1210.23070_R.bin.101|k141_790691_28	C294	1.36e-53	4.55e-54	4.5199999999999994e-54	4.3699999999999995e-54		4.0799999999999996e-52	3.91e-47	3.42e-51	1.5799999999999998e-46	1.91e-46		9.61e-53		1.9400000000000002e-47
UHM1210.23070_R.bin.101|k141_790691_29	C294	2.63e-217	5.71e-180	6.57e-225	8.530000000000001e-223		4.04e-219	1.1999999999999999e-173	3.31e-121	2.85e-135	5.3500000000000005e-129	6e-175	9.16e-177	1.33e-139	4.54e-139
UHM1210.23070_R.bin.101|k141_790691_30	C294	2.8e-79	1.34e-94	5.13e-92	3.34e-83		5.94e-87	1.43e-71	1.1600000000000001e-73	9.29e-77	1.2999999999999998e-69	1.96e-76	6.56e-76	4.700000000000001e-72	5.13e-78
UHM1210.23070_R.bin.101|k141_790691_32	C294	2.3700000000000002e-36	2.55e-37	2.5400000000000002e-37	2.45e-37		7.76e-36		1.71e-35	5.27e-31	1.32e-32	7.69e-33	8.7e-32	9.010000000000001e-31	1.15e-32
UHM1210.23070_R.bin.101|k141_790691_33	C294	8.98e-121	3.09e-153	1.7499999999999998e-152	1.69e-152		1.25e-119	7.37e-123	3.61e-118	1.47e-122	4.5799999999999997e-113	5.75e-97	6.070000000000001e-109	9.49e-122	6.95e-93
UHM1210.23070_R.bin.101|k141_790691_34	C294	8.93e-31	2.74e-24	7.769999999999999e-24	7.8e-23		1.07e-25	4.73e-15		2.38e-11					
UHM1210.23070_R.bin.101|k141_790691_35	C294	1.29e-204	0.0	0.0	1.43e-310		0.0	0.0	0.0	0.0	8.19e-52			0.0	0.0
UHM1210.23070_R.bin.101|k141_790691_36	C294	2.64e-177	4.810000000000001e-185	1.27e-184	8.25e-183		7.229999999999999e-176	5.68e-162	9.210000000000001e-163	2.11e-150	8.840000000000001e-66	1.0100000000000001e-145	1.11e-157	6.68e-143	2.27e-155
UHM1210.23070_R.bin.101|k141_790691_37	C294	3.21e-132	1.77e-114	1.97e-140	2.21e-137		1.94e-135		2.0800000000000002e-109	3.87e-99		9.27e-49	1.41e-110	1.4600000000000002e-103	8.830000000000001e-103
UHM1210.23070_R.bin.101|k141_790691_46	C294	2.5999999999999997e-135	1.58e-155	8.07e-156	1.52e-155		4.18e-143	6.38e-107	2.4800000000000003e-100	2.5300000000000002e-110	2.92e-113	1.11e-74	4.38e-104	3.19e-104	6.579999999999999e-113
UHM1210.23070_R.bin.101|k141_790691_47	C294	5.6200000000000004e-27	4.48e-26	5.9500000000000004e-27	4.3e-26		6.49e-17		2.32e-21			3.1e-21	3.88e-24		
UHM1210.23070_R.bin.101|k141_1004358_1	C294	5.67e-45	2.7699999999999997e-42	6.5400000000000004e-43	1.1500000000000001e-43		1.03e-36		4.34e-18	1.24e-16	9.14e-16		1.38e-21		
UHM1210.23070_R.bin.101|k141_1004358_3	C294	1.34e-124	1.15e-142	2.31e-141	5.96e-140		4.5700000000000004e-117		1.06e-98	1.09e-93	7.6e-95	5.71e-95	8.6e-97	1.2700000000000002e-97	1.88e-94
UHM1210.23070_R.bin.101|k141_1004358_4	C294	1.0299999999999999e-147	1.53e-205	5.47e-197	4.34e-203			5.0899999999999996e-191					9.88e-233		
UHM1210.23070_R.bin.101|k141_1004358_5	C294	3.37e-24	5.72e-154	2.28e-111	1.2500000000000001e-110		5.4100000000000004e-70					2.35e-08	6.84e-168		
UHM1210.23070_R.bin.101|k141_450912_1	C294	3.32e-15											3.29e-165		
UHM1210.23070_R.bin.101|k141_450912_2	C294	1.01e-43	6.43e-51	7.53e-52	3.5e-51		6.610000000000001e-43		7.63e-54			2.91e-222	5.09e-46		2.26e-45
UHM1210.23070_R.bin.101|k141_450912_3	C294	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	1.18e-87	0.0	0.0	0.0
UHM1210.23070_R.bin.101|k141_450912_4	C294	1.19e-139	6.310000000000001e-163	5.95e-161	9.970000000000001e-163			1.75e-126	1.09e-116				2.08e-130		
UHM1210.23070_R.bin.101|k141_450912_7	C294	9.189999999999999e-170	1.83e-237	6.0499999999999995e-236	2.68e-185		1.11e-171	1.21e-165				3.13e-100	2.5400000000000003e-164		
UHM1210.23070_R.bin.101|k141_450912_8	C294	8.11e-84	5.11e-160	1.19e-158	2.7100000000000003e-157		6.35e-132	7.9e-92				2.08e-102	4.82e-103		
UHM1210.23070_R.bin.101|k141_450912_14	C294	1.26e-239	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	3.61e-297	0.0	0.0	0.0
UHM1210.23070_R.bin.101|k141_450912_15	C294	0.0	0.0	0.0	0.0		0.0	4.45e-311	0.0	9.03e-288	1.28e-289	0.0	0.0	5.269999999999999e-262	2.55e-280
UHM1210.23070_R.bin.101|k141_450912_19	C294	1.9100000000000002e-85	5.61e-102	1.23e-98	1.08e-101			1.51e-75	1.83e-88	3.8699999999999996e-82	1.41e-83		6.76e-88	6.19e-81	8.12e-82
UHM1210.23070_R.bin.101|k141_450912_21	C294	5.78e-68					9.26e-12								
UHM1210.23070_R.bin.101|k141_450912_23	C294	3.31e-71	4.25e-290	1.3499999999999999e-288	7.740000000000001e-269		4.2e-204	0.0	5.24e-86	2.29e-80	4.1300000000000005e-73	4.7e-266	1.31e-81	8.520000000000001e-27	1.43e-60
UHM1210.23070_R.bin.101|k141_450912_24	C294	1.94e-86	2.43e-96	2.8799999999999998e-92	1.33e-95		1.11e-76	2.81e-54	1.47e-63	1.82e-55	8.04e-69		3.0500000000000003e-56	1.02e-47	2.83e-65
UHM1210.23070_R.bin.101|k141_450912_25	C294	9.46e-77	1.79e-83	6.2e-84	2.09e-84		1.26e-74	1.02e-64	1.5399999999999998e-67	5.7799999999999994e-67	2.68e-64	9.79e-71	1.41e-71	2.2200000000000002e-66	4.5e-71
UHM1210.23070_R.bin.101|k141_450912_26	C294	2.6600000000000002e-107	3.4100000000000005e-110	2.05e-111	1.54e-108		7.96e-92		2.2099999999999998e-89	6.539999999999999e-82	6.0799999999999995e-89	1.84e-89	2.78e-92	1.44e-87	1.59e-87
UHM1210.23070_R.bin.101|k141_450912_27	C294	6.52e-101	2.3000000000000002e-164	1.87e-163	5.170000000000001e-163		3.9299999999999996e-115		2.33e-111	3.87e-101	8.15e-112	7.250000000000001e-124	8.18e-145	4.81e-112	6e-108
