Short	protein_id	contig	start	end	member	family	contig_len	dist_end	idx	n_on_contig	bin	hrmA_models	species	pf11001_same_protein	left_telo	right_telo	near_left	nearest_end_telo	genes_to_end	label
M211	CBC9D59_002195-T1	scaffold_19	50146	50520	M211|CBC9D59_002195-T1	5SD|CCCC1E1_000093-T1	267948	50145	10	49	cloud	HrmA	Cp	False	0	0	True	0	10	F09
M211	CBC9D59_005795-T1	scaffold_84	63320	63688	M211|CBC9D59_005795-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	119502	55814	21	38	singleton	HrmA	Cp	False	0	0	False	0	16	F03
M211	CBC9D59_005963-T1	scaffold_89	78498	78872	M211|CBC9D59_005963-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	109892	31020	28	40	singleton	HrmA	Cp	False	0	0	False	0	11	F02
M213	C965B0D_003333-T1	scaffold_26	149429	149797	M213|C965B0D_003333-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	232649	82852	38	61	singleton	HrmA	Cp	False	0	0	False	0	22	F03
M213	C965B0D_001352-T1	scaffold_6	462257	462631	M213|C965B0D_001352-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	478238	15607	163	171	singleton	HrmA	Cp	False	0	0	False	0	7	F02
M214	CEF67E7_002705-T1	scaffold_10	459243	459611	M214|CEF67E7_002705-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	572863	113252	165	182	singleton	HrmA	Cp	False	0	0	False	0	16	F03
M214	CEF67E7_003546-T1	scaffold_16	10389	11261	M214|CEF67E7_003546-T1	M199|C82F880_004216-T1	431144	10388	3	145	cloud	HrmA_N	Cp	False	0	0	True	0	3	F39
M214	CEF67E7_006540-T1	scaffold_46	108153	108527	M214|CEF67E7_006540-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	214358	105831	30	57	singleton	HrmA	Cp	False	0	0	False	0	26	F02
M215	C5CE257_002549-T1	scaffold_13	258872	259240	M215|C5CE257_002549-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	483574	224334	78	168	singleton	HrmA	Cp	False	0	0	False	0	78	F03
M215	C5CE257_005063-T1	scaffold_34	99808	100182	M215|C5CE257_005063-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	277452	99807	32	97	singleton	HrmA	Cp	False	0	0	True	0	32	F02
M219	CEF20B7_006244-T1	scaffold_108	5183	5551	M219|CEF20B7_006244-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	95109	5182	0	32	singleton	HrmA	Cp	False	0	0	True	0	0	F03
M219	CEF20B7_004221-T1	scaffold_54	76356	76730	M219|CEF20B7_004221-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	156408	76355	24	53	singleton	HrmA	Cp	False	0	0	True	0	24	F02
M220	C78293C_007636-T1	scaffold_134	37886	38260	M220|C78293C_007636-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	53865	15605	12	20	singleton	HrmA	Cp	False	0	0	False	0	7	F02
M220	C78293C_000673-T1	scaffold_5	194096	194464	M220|C78293C_000673-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	523135	194095	39	157	singleton	HrmA	Cp	False	0	0	True	0	39	F03
M220	C78293C_005458-T1	scaffold_65	18661	18924	M220|C78293C_005458-T1	TX11|CEC36E2_008626-T1	142788	18660	1	12	singleton	HrmA	Cp	False	0	0	True	0	1	F11
M221	CDACC35_001219-T1	scaffold_4	334314	334682	M221|CDACC35_001219-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	659368	324686	128	238	singleton	HrmA	Cp	False	0	0	False	0	109	F03
M221	CDACC35_007435-T1	scaffold_72	99910	100284	M221|CDACC35_007435-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	131347	31063	31	42	singleton	HrmA	Cp	False	0	0	False	0	10	F02
M222	CDCA80C_000311-T1	scaffold_1	870467	870841	M222|CDCA80C_000311-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	978887	108046	306	339	singleton	HrmA	Cp	False	0	0	False	0	32	F02
M222	CDCA80C_006141-T1	scaffold_39	75255	75623	M222|CDCA80C_006141-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	271167	75254	0	74	singleton	HrmA	Cp	False	0	0	True	0	0	F03
M222	CDCA80C_007900-T1	scaffold_72	18465	20980	M222|CDCA80C_007900-T1	574-0_S_OLD_CPA0039|C27CBD2_004020-T1	108583	18464	9	54	cloud	HrmA_middle	Cp	False	0	0	True	0	9	F01
M223	C6CD41C_007140-T1	scaffold_154	31000	31374	M223|C6CD41C_007140-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	60193	28819	11	19	singleton	HrmA	Cp	False	0	0	False	0	7	F02
M223	C6CD41C_000650-T1	scaffold_5	70213	70581	M223|C6CD41C_000650-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	387048	70212	21	140	singleton	HrmA	Cp	False	0	0	True	0	21	F03
MJS	C09BBDC_007138-T1	scaffold_287	3373	3747	MJS|C09BBDC_007138-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	30904	3372	1	11	singleton	HrmA	Cp	False	0	0	True	0	1	F02
MJS	C09BBDC_000197-T1	scaffold_3	30643	31011	MJS|C09BBDC_000197-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	254647	30642	9	57	singleton	HrmA	Cp	False	0	0	True	0	9	F03
Michoacan_1	C0F72A3_003268-T1	scaffold_121	6866	7240	Michoacan_1|C0F72A3_003268-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	64051	6865	2	20	singleton	HrmA	Cp	False	0	0	True	0	2	F02
Michoacan_1	C0F72A3_000778-T1	scaffold_25	62048	62407	Michoacan_1|C0F72A3_000778-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	126698	62047	3	5	singleton	HrmA	Cp	False	0	0	True	0	1	F10
Michoacan_1	C0F72A3_001255-T1	scaffold_42	55837	56205	Michoacan_1|C0F72A3_001255-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	103072	46867	15	32	singleton	HrmA	Cp	False	0	0	False	0	15	F03
Michoacan_2	C26AA88_004340-T1	scaffold_103	59522	59886	Michoacan_2|C26AA88_004340-T1	B15146|CF83403_004486-T1	72093	12207	23	29	cloud	HrmA	Ci	False	0	0	False	0	5	F19
Michoacan_2	C26AA88_001071-T1	scaffold_15	81983	82372	Michoacan_2|C26AA88_001071-T1	5SD|CCCC1E1_000191-T1	167029	81982	30	65	core	HrmA	Ci	False	0	0	True	0	30	F07
Michoacan_2	C26AA88_006584-T1	scaffold_225	16790	17143	Michoacan_2|C26AA88_006584-T1	5SD|CCCC1E1_001005-T1	37710	16789	4	12	core	HrmA	Ci	False	0	0	True	0	4	F05
Michoacan_2	C26AA88_008055-T1	scaffold_482	5239	5751	Michoacan_2|C26AA88_008055-T1	5SD|CCCC1E1_003562-T1	9974	4223	1	2	core	HrmA	Ci	False	0	0	False	0	0	F06
Michoacan_2	C26AA88_008348-T1	scaffold_684	441	1457	Michoacan_2|C26AA88_008348-T1	GT-126|C8C79ED_008251-T1	4935	440	0	3	shell	HrmA	Ci	False	0	0	True	0	0	F12
NACVFR_2566	C944296_003585-T1	scaffold_159	11459	11833	NACVFR_2566|C944296_003585-T1	5SD|CCCC1E1_000093-T1	43215	11458	1	16	cloud	HrmA	Cp	False	0	0	True	0	1	F09
NACVFR_2566	C944296_000906-T1	scaffold_22	55825	56193	NACVFR_2566|C944296_000906-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	92217	36024	15	27	singleton	HrmA	Cp	False	0	0	False	0	11	F03
NACVFR_2566	C944296_006320-T1	scaffold_424	6846	7220	NACVFR_2566|C944296_006320-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	22899	6845	3	12	singleton	HrmA	Cp	False	0	0	True	0	3	F02
NACVFR_2566	C944296_006494-T1	scaffold_448	12147	12506	NACVFR_2566|C944296_006494-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	21663	9157	0	2	singleton	HrmA	Cp	False	0	0	False	0	0	F10
NACVFR_2566	C944296_008116-T1	scaffold_840	2145	2519	NACVFR_2566|C944296_008116-T1	730332_Guatemala|C45F23D_004938-T1	8515	2144	0	4	singleton	HrmA	Cp	False	0	0	True	0	0	F14
NACVFR_2566	C944296_002542-T1	scaffold_92	20294	21136	NACVFR_2566|C944296_002542-T1	B3314|CBC6125_000776-T1	55898	20293	11	27	singleton	HrmA	Cp	False	0	0	True	0	11	F15
NACVFR_4542	CCCEDD3_006034-T1	scaffold_129	27316	27690	NACVFR_4542|CCCEDD3_006034-T1	730332_Guatemala|C45F23D_004938-T1	74539	27315	8	16	singleton	HrmA	Cp	False	0	0	True	0	7	F14
NACVFR_4542	CCCEDD3_002664-T1	scaffold_33	150002	150376	NACVFR_4542|CCCEDD3_002664-T1	5SD|CCCC1E1_000093-T1	165878	15502	27	30	cloud	HrmA	Cp	False	0	0	False	0	2	F09
NACVFR_4542	CCCEDD3_008484-T1	scaffold_363	12500	12859	NACVFR_4542|CCCEDD3_008484-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	15255	2396	0	2	singleton	HrmA	Cp	False	0	0	False	0	0	F10
NACVFR_4542	CCCEDD3_003222-T1	scaffold_44	107412	108254	NACVFR_4542|CCCEDD3_003222-T1	B3314|CBC6125_000776-T1	143628	35374	44	58	singleton	HrmA	Cp	False	0	0	False	0	13	F15
NACVFR_4542	CCCEDD3_008755-T1	scaffold_513	30	359	NACVFR_4542|CCCEDD3_008755-T1	730332_Guatemala|C45F23D_004938-T1	6355	29	0	4	singleton	HrmA	Cp	False	0	0	True	0	0	F14
NACVFR_4542	CCCEDD3_003690-T1	scaffold_55	39087	39461	NACVFR_4542|CCCEDD3_003690-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	127888	39086	13	47	singleton	HrmA	Cp	False	0	0	True	0	13	F02
NACVFR_4542	CCCEDD3_004921-T1	scaffold_90	36151	36519	NACVFR_4542|CCCEDD3_004921-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	92339	36150	11	27	singleton	HrmA	Cp	False	0	0	True	0	11	F03
NM_0369	CB04693_001578-T1	scaffold_16	110661	111029	NM_0369|CB04693_001578-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	239761	110660	36	58	singleton	HrmA	Cp	False	0	0	True	0	21	F03
NM_0369	CB04693_008300-T1	scaffold_285	3312	3671	NM_0369|CB04693_008300-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	20583	3311	0	2	singleton	HrmA	Cp	False	0	0	True	0	0	F10
NM_0369	CB04693_005323-T1	scaffold_97	39152	39526	NM_0369|CB04693_005323-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	104636	39151	13	30	singleton	HrmA	Cp	False	0	0	True	0	13	F02
NM_3006	C63AD2F_002909-T1	scaffold_24	171877	172245	NM_3006|C63AD2F_002909-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	300925	128680	63	85	singleton	HrmA	Cp	False	0	0	False	0	21	F03
NM_3006	C63AD2F_003189-T1	scaffold_27	176894	177268	NM_3006|C63AD2F_003189-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	285743	108475	61	94	singleton	HrmA	Cp	False	0	0	False	0	32	F02
NM_4233	CDAA4AB_007918-T1	scaffold_199	19658	22173	NM_4233|CDAA4AB_007918-T1	574-0_S_OLD_CPA0039|C27CBD2_004020-T1	39170	16997	9	17	cloud	HrmA_middle	Cp	False	0	0	False	0	7	F01
NM_4233	CDAA4AB_002489-T1	scaffold_26	34247	34615	NM_4233|CDAA4AB_002489-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	229151	34246	11	73	singleton	HrmA	Cp	False	0	0	True	0	11	F03
NM_4233	CDAA4AB_003959-T1	scaffold_50	50686	51060	NM_4233|CDAA4AB_003959-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	148221	50685	17	52	singleton	HrmA	Cp	False	0	0	True	0	17	F02
NM_4708	C071C1A_005417-T1	scaffold_69	108001	108375	NM_4708|C071C1A_005417-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	139471	31096	33	44	singleton	HrmA	Cp	False	0	0	False	0	10	F02
NM_4708	C071C1A_001468-T1	scaffold_9	210365	210733	NM_4708|C071C1A_001468-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	382635	171902	65	129	singleton	HrmA	Cp	False	0	0	False	0	63	F03
NM_5945	C37DB6B_002183-T1	scaffold_18	56037	56405	NM_5945|C37DB6B_002183-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	255562	56036	0	66	singleton	HrmA	Cp	False	0	0	True	0	0	F03
NM_5945	C37DB6B_000513-T1	scaffold_3	119818	120192	NM_5945|C37DB6B_000513-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	552802	119817	39	170	singleton	HrmA	Cp	False	0	0	True	0	39	F02
NM_9837	CEFF44F_001198-T1	scaffold_12	133079	133447	NM_9837|CEFF44F_001198-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	305190	133078	23	85	singleton	HrmA	Cp	False	0	0	True	0	23	F03
NM_9837	CEFF44F_007917-T1	scaffold_196	20004	22519	NM_9837|CEFF44F_007917-T1	574-0_S_OLD_CPA0039|C27CBD2_004020-T1	35987	13468	10	17	cloud	HrmA_middle	Cp	False	0	0	False	0	6	F01
NM_9837	CEFF44F_004737-T1	scaffold_70	37846	38220	NM_9837|CEFF44F_004737-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	138067	37845	13	45	singleton	HrmA	Cp	False	0	0	True	0	13	F02
Nuevo_Leon_1	C8D2860_000416-T1	scaffold_10	107261	107629	Nuevo_Leon_1|C8D2860_000416-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	171965	64336	41	42	singleton	HrmA	Cp	False	0	0	False	0	0	F03
Nuevo_Leon_1	C8D2860_002383-T1	scaffold_72	69884	70258	Nuevo_Leon_1|C8D2860_002383-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	77110	6852	19	22	singleton	HrmA	Cp	False	0	0	False	0	2	F02
Nuevo_Leon_2	CB39D8F_001916-T1	scaffold_52	48338	48706	Nuevo_Leon_2|CB39D8F_001916-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	95874	47168	0	17	singleton	HrmA	Cp	False	0	0	False	0	0	F03
Nuevo_Leon_2	CB39D8F_003113-T1	scaffold_95	6856	7230	Nuevo_Leon_2|CB39D8F_003113-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	72268	6855	2	19	singleton	HrmA	Cp	False	0	0	True	0	2	F02
Phoenix_1	CDD70D4_002329-T1	scaffold_12	71337	71705	Phoenix_1|CDD70D4_002329-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	458507	71336	21	166	singleton	HrmA	Cp	False	0	0	True	0	21	F03
Phoenix_1	CDD70D4_006953-T1	scaffold_60	93577	93951	Phoenix_1|CDD70D4_006953-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	148964	55013	31	52	singleton	HrmA	Cp	False	0	0	False	0	20	F02
Phoenix_1	CDD70D4_007822-T1	scaffold_82	47356	47619	Phoenix_1|CDD70D4_007822-T1	TX11|CEC36E2_008626-T1	92153	44534	6	9	singleton	HrmA	Cp	False	0	0	False	0	2	F11
Phoenix_2	CE7BF4E_008369-T1	scaffold_101	4931	5299	Phoenix_2|CE7BF4E_008369-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	39363	4930	0	13	singleton	HrmA	Cp	False	0	0	True	0	0	F03
Phoenix_2	CE7BF4E_004289-T1	scaffold_18	386284	386658	Phoenix_2|CE7BF4E_004289-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	417691	31033	143	155	singleton	HrmA	Cp	False	0	0	False	0	11	F02
Phoenix_3	CBCE13E_002964-T1	scaffold_12	416159	416533	Phoenix_3|CBCE13E_002964-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	447862	31329	143	153	singleton	HrmA	Cp	False	0	0	False	0	9	F02
Phoenix_3	CBCE13E_008523-T1	scaffold_136	15792	16151	Phoenix_3|CBCE13E_008523-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	28007	11856	0	2	singleton	HrmA	Cp	False	0	0	False	0	0	F10
Phoenix_3	CBCE13E_005008-T1	scaffold_30	1157	1531	Phoenix_3|CBCE13E_005008-T1	5SD|CCCC1E1_000093-T1	284146	1156	0	89	cloud	HrmA	Cp	False	0	0	True	0	0	F09
Phoenix_3	CBCE13E_001470-T1	scaffold_4	566853	567221	Phoenix_3|CBCE13E_001470-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	795384	228163	199	274	singleton	HrmA	Cp	False	0	0	False	0	74	F03
Phoenix_4	CD39A82_008261-T1	scaffold_109	13291	13644	Phoenix_4|CD39A82_008261-T1	5SD|CCCC1E1_001005-T1	30807	13290	2	9	core	HrmA	Cp	False	0	0	True	0	2	F05
Phoenix_4	CD39A82_002788-T1	scaffold_11	386442	386816	Phoenix_4|CD39A82_002788-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	514956	128140	140	192	singleton	HrmA	Cp	False	0	0	False	0	51	F02
Phoenix_4	CD39A82_008199-T1	scaffold_99	4586	4954	Phoenix_4|CD39A82_008199-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	42308	4585	0	10	singleton	HrmA	Cp	False	0	0	True	0	0	F03
Phoenix_5	CCF91B7_002795-T1	scaffold_11	414570	414944	Phoenix_5|CCF91B7_002795-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	565127	150183	144	197	singleton	HrmA	Cp	False	0	0	False	0	52	F02
Phoenix_5	CCF91B7_008375-T1	scaffold_112	10555	10914	Phoenix_5|CCF91B7_008375-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	38206	10554	1	2	singleton	HrmA	Cp	False	0	0	True	0	0	F10
Phoenix_5	CCF91B7_005031-T1	scaffold_26	294527	294895	Phoenix_5|CCF91B7_005031-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	322163	27268	98	108	singleton	HrmA	Cp	False	0	0	False	0	9	F03
Phoenix_5	CCF91B7_007513-T1	scaffold_62	15495	15758	Phoenix_5|CCF91B7_007513-T1	TX11|CEC36E2_008626-T1	125360	15494	1	20	singleton	HrmA	Cp	False	0	0	True	0	1	F11
Phoenix_6	CA74E50_008342-T1	scaffold_117	25255	25614	Phoenix_6|CA74E50_008342-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	36116	10502	0	2	singleton	HrmA	Cp	False	0	0	False	0	0	F10
Phoenix_6	CA74E50_008372-T1	scaffold_120	27269	27637	Phoenix_6|CA74E50_008372-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	34879	7242	8	11	singleton	HrmA	Cp	False	0	0	False	0	2	F03
Phoenix_6	CA74E50_001076-T1	scaffold_4	414478	414852	Phoenix_6|CA74E50_001076-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	812676	397824	142	282	singleton	HrmA	Cp	False	0	0	False	0	139	F02
Phoenix_6	CA74E50_007993-T1	scaffold_82	45481	45744	Phoenix_6|CA74E50_007993-T1	TX11|CEC36E2_008626-T1	71819	26075	6	8	singleton	HrmA	Cp	False	0	0	False	0	1	F11
Phoenix_7	CEAC1FB_003679-T1	scaffold_16	284919	285287	Phoenix_7|CEAC1FB_003679-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	374544	89257	99	132	singleton	HrmA	Cp	False	0	0	False	0	32	F03
Phoenix_7	CEAC1FB_005233-T1	scaffold_31	2070	2444	Phoenix_7|CEAC1FB_005233-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	248877	2069	0	89	singleton	HrmA	Cp	False	0	0	True	0	0	F02
Phoenix_7	CEAC1FB_008056-T1	scaffold_83	26379	26642	Phoenix_7|CEAC1FB_008056-T1	TX11|CEC36E2_008626-T1	78796	26378	3	10	singleton	HrmA	Cp	False	0	0	True	0	3	F11
Phoenix_8	CF27C0B_001003-T1	scaffold_3	721770	722144	Phoenix_8|CF27C0B_001003-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	936385	214241	251	325	singleton	HrmA	Cp	False	0	0	False	0	73	F02
Phoenix_8	CF27C0B_005747-T1	scaffold_33	86850	87218	Phoenix_8|CF27C0B_005747-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	236571	86849	32	77	singleton	HrmA	Cp	False	0	0	True	0	32	F03
Phoenix_8	CF27C0B_007393-T1	scaffold_63	59407	59670	Phoenix_8|CF27C0B_007393-T1	TX11|CEC36E2_008626-T1	116898	57228	1	9	singleton	HrmA	Cp	False	0	0	False	0	1	F11
Phoenix_8	CF27C0B_007620-T1	scaffold_70	75348	75722	Phoenix_8|CF27C0B_007620-T1	5SD|CCCC1E1_000093-T1	100623	24901	16	19	cloud	HrmA	Cp	False	0	0	False	0	2	F09
Phoenix_9	CD578F3_000022-T1	scaffold_1	77324	77692	Phoenix_9|CD578F3_000022-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	1439234	77323	21	504	singleton	HrmA	Cp	False	0	0	True	0	21	F03
Phoenix_9	CD578F3_001360-T1	scaffold_4	414417	414791	Phoenix_9|CD578F3_001360-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	728544	313753	142	256	singleton	HrmA	Cp	False	0	0	False	0	113	F02
RS	C3CED3A_001312-T1	scaffold_11	131066	131440	RS|C3CED3A_001312-T1	5SD|CCCC1E1_000093-T1	295395	131065	45	68	cloud	HrmA	Ci	False	0	0	True	0	22	F09
RS	C3CED3A_007551-T1	scaffold_171	22346	22711	RS|C3CED3A_007551-T1	GT-146|CDEB87D_007880-T1	57371	22345	9	22	shell	HrmA	Ci	False	0	0	True	0	9	F08
RS	C3CED3A_008600-T1	scaffold_259	12277	12630	RS|C3CED3A_008600-T1	CA2|CD8B963_008506-T1	18417	5787	1	2	shell	HrmA	Ci	False	0	0	False	0	0	F13
RS	C3CED3A_008636-T1	scaffold_267	1516	2869	RS|C3CED3A_008636-T1	RS|C3CED3A_008636-T1	16566	1515	0	1	cloud	HrmA	Ci	False	0	0	True	0	0	F33
RS	C3CED3A_000804-T1	scaffold_6	114240	114757	RS|C3CED3A_000804-T1	GT-126|C8C79ED_001931-T1	326220	114239	50	128	core	HrmA	Ci	False	0	0	True	0	50	F04
RS	C3CED3A_004966-T1	scaffold_79	22927	23439	RS|C3CED3A_004966-T1	5SD|CCCC1E1_003562-T1	128349	22926	5	41	core	HrmA	Ci	False	0	0	True	0	5	F06
RS	C3CED3A_005575-T1	scaffold_93	27654	28043	RS|C3CED3A_005575-T1	5SD|CCCC1E1_000191-T1	113015	27653	10	47	core	HrmA	Ci	False	0	0	True	0	10	F07
RS	C3CED3A_005621-T1	scaffold_94	40575	40928	RS|C3CED3A_005621-T1	5SD|CCCC1E1_001005-T1	109257	40574	9	20	core	HrmA	Ci	False	0	0	True	0	9	F05
SA12	CFC3208_006911-T1	scaffold_120	10926	11300	SA12|CFC3208_006911-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	73168	10925	2	26	singleton	HrmA	Cp	False	0	0	True	0	2	F02
SA12	CFC3208_007916-T1	scaffold_185	34179	34547	SA12|CFC3208_007916-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	41171	6624	11	12	singleton	HrmA	Cp	False	0	0	False	0	0	F03
SA12	CFC3208_004133-T1	scaffold_44	108952	109326	SA12|CFC3208_004133-T1	5SD|CCCC1E1_000093-T1	178699	69373	36	56	cloud	HrmA	Cp	False	0	0	False	0	19	F09
SA14	C329EDE_002980-T1	scaffold_27	107614	108456	SA14|C329EDE_002980-T1	B3314|CBC6125_000776-T1	200783	92327	43	78	singleton	HrmA	Cp	False	0	0	False	0	34	F15
SA14	C329EDE_008697-T1	scaffold_319	9172	9531	SA14|C329EDE_008697-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	13462	3931	0	2	singleton	HrmA	Cp	False	0	0	False	0	0	F10
SA14	C329EDE_008724-T1	scaffold_330	5997	6371	SA14|C329EDE_008724-T1	730332_Guatemala|C45F23D_004938-T1	12099	5728	3	4	singleton	HrmA	Cp	False	0	0	False	0	0	F14
SA14	C329EDE_004614-T1	scaffold_53	57763	58137	SA14|C329EDE_004614-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	156431	57762	24	60	singleton	HrmA	Cp	False	0	0	True	0	24	F02
SA14	C329EDE_005808-T1	scaffold_79	36151	36519	SA14|C329EDE_005808-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	113286	36150	11	32	singleton	HrmA	Cp	False	0	0	True	0	11	F03
SA14	C329EDE_006371-T1	scaffold_95	50097	50471	SA14|C329EDE_006371-T1	5SD|CCCC1E1_000093-T1	95028	44557	10	25	cloud	HrmA	Cp	False	0	0	False	0	10	F09
SA2	C79B40C_007845-T1	scaffold_173	30975	31349	SA2|C79B40C_007845-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	42025	10676	11	14	singleton	HrmA	Cp	False	0	0	False	0	2	F02
SA2	C79B40C_003853-T1	scaffold_38	171825	172193	SA2|C79B40C_003853-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	178875	6682	62	63	singleton	HrmA	Cp	False	0	0	False	0	0	F03
SA2	C79B40C_004608-T1	scaffold_51	69134	69508	SA2|C79B40C_004608-T1	5SD|CCCC1E1_000093-T1	158214	69133	19	46	cloud	HrmA	Cp	False	0	0	True	0	19	F09
SDVA1	C29BC70_007935-T1	scaffold_112	24693	25223	SDVA1|C29BC70_007935-T1	GT-126|C8C79ED_001931-T1	68872	24692	1	2	core	HrmA	Ci	False	0	0	True	0	0	F04
SDVA1	C29BC70_002306-T1	scaffold_13	389100	389612	SDVA1|C29BC70_002306-T1	5SD|CCCC1E1_003562-T1	459763	70151	127	139	core	HrmA	Ci	False	0	0	False	0	11	F06
SDVA1	C29BC70_003603-T1	scaffold_25	213942	214459	SDVA1|C29BC70_003603-T1	GT-126|C8C79ED_001931-T1	328838	114379	73	125	core	HrmA	Ci	False	0	0	False	0	51	F04
SDVA1	C29BC70_006126-T1	scaffold_62	85062	85451	SDVA1|C29BC70_006126-T1	5SD|CCCC1E1_000191-T1	166922	81471	33	65	core	HrmA	Ci	False	0	0	False	0	31	F07
SDVA1	C29BC70_006584-T1	scaffold_72	100927	101280	SDVA1|C29BC70_006584-T1	5SD|CCCC1E1_001005-T1	137484	36204	10	19	core	HrmA	Ci	False	0	0	False	0	8	F05
SDVA1	C29BC70_007469-T1	scaffold_94	79196	79561	SDVA1|C29BC70_007469-T1	GT-146|CDEB87D_007880-T1	101937	22376	24	33	shell	HrmA	Ci	False	0	0	False	0	8	F08
SDVA10	CE292C0_001499-T1	scaffold_10	329733	330101	SDVA10|CE292C0_001499-T1	578-1_L_NEW_CPA0049|C79DB71_008063-T1	401232	71131	119	140	singleton	HrmA	Cp	False	0	0	False	0	20	F03
SDVA10	CE292C0_002761-T1	scaffold_22	15607	15981	SDVA10|CE292C0_002761-T1	578-1_L_NEW_CPA0049|C79DB71_000776-T1	288562	15606	7	108	singleton	HrmA	Cp	False	0	0	True	0	7	F02
SDVA10	CE292C0_004527-T1	scaffold_48	86062	86325	SDVA10|CE292C0_004527-T1	TX11|CEC36E2_008626-T1	181637	86061	6	13	singleton	HrmA	Cp	False	0	0	True	0	6	F11
SDVA10	CE292C0_005428-T1	scaffold_64	27883	28257	SDVA10|CE292C0_005428-T1	730332_Guatemala|C45F23D_004938-T1	149440	27882	2	14	singleton	HrmA	Cp	False	0	0	True	0	2	F14
